"id","format1","format2","format3","format4","format5","format6","format7","format8","format9","format10","format11","format12","format13","format14"
"BK-1957-9-A","lindehout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11391-1","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KOG-ALS-82","steen (materiaal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-3206","palmhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12347-1","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1961-49-B","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-9350","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18828","klei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1985-84-B","metaal","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1966-39","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16012","lindehout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1956-17-A","ivoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18785","klei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-7237","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-9175","verguldsel","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-1882","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11970","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-2645","palmhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1970-29-B","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-617","parelmoer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-7505","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-3093-A","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1965-20-A","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12069","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18791","klei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11921","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-15526","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1985","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-B-52","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-17237","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12727","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-35","buxushout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-9772","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-1074","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18829","ivoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-B-66-1","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16976","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-630","ivoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-7530","ivoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1969","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1645","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12357","stucwerk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-2928","ivoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-8672","zandsteen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1272-I","pijpaarde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-10558","lood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12141","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-14305","hout","grenenhout","stucwerk","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-B-45","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-B-69","gips",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-7239","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-8500","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18792","klei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18781","klei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1966-31","pijpaarde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-9152","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-9161","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18803","klei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16950-A","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-4316","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-2513","hout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18822","klei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-7213","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1975-69","albast (mineraal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1968-242-12","porselein","glazuur","email","goud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-7536","ivoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1962","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1964-7-B","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1970-25","gips",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11904","majolica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-3213","palmhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-10134","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-2000","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1968-239-9","porselein","glazuur","email","goud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-B-112","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-14347","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-631","ivoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-8976","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-7217","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1973-675","zijde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-9153","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1962-2","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-7221","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1272-N","pijpaarde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-2009","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-B-68-D","lood","zandsteen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18814","klei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-1282","ivoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-13050","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1968-242-7","porselein","glazuur","email","goud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16447-B","lood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16974","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-7210-1","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11667","albast (mineraal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-9180","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1968-239-11","porselein","glazuur","email","goud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-827","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-B-74-1","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-15399","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16945","brons","agaat","albast (mineraal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-15498-A","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1980","ijzer","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-13162-A","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-17224-A","notenhout","populierenhout","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11882-F","lood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11378","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16446-B","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-2651","palmhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1972-156","pijpaarde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16540","been",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1970-155","zijde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-3324","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12238","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-17242-1","notenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16014","lindehout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1969-28","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-3214","palmhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-2643","palmhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-14217-1","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16986-B","albast (mineraal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12805","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-7246-E","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1986","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18797-D","klei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-14987","zijde","rips","zilverdraad","zilverdraad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1963-71","gips",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-1557","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-5166","gips","hout","verguldsel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18786","klei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-9762","notenhout","palmhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1970-29-C","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1664","staal","zilver","palmhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-B-78","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16546-B","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16930-C","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-17239","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1959-58-A","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-17223","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1965-20-B","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-7349","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1956-27-A","ivoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-7341","walrustand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-9003","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-7216","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1973-630-A","bakeliet","metaal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-153","lindehout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16013","notenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16443","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12240","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-1661","pijpaarde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1957-24-A","grenenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12085","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1966-34","pijpaarde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-5347","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-B-87","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-17230","marmer","steen (materiaal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1966","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-2927","palmhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-14346","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-7283","gaskool",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-1044","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1959-32-A","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18800","klei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1272-F","pijpaarde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-8112","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-9351","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18806","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11889","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1966-28","pijpaarde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-9167","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-VBR-193","ivoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-15523","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12083","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1968-239-7","porselein","glazuur","email","goud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1953-16-B","hout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1974-5","buxushout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-13055","staal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-13162-D","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18807","klei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1963-23","notenhout","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-9029","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-2012","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1971-270","zijde","metaal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-3207","palmhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-13042","staal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-9158","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1968-242-14","porselein","glazuur","email","goud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-9355","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-13130","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-7533","ivoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-7539","ivoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-B-68-A","lood","zandsteen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-13215-A","zandsteen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18817","klei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-82","ivoor","koper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-632","ivoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-5760","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-13120","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-12678","lood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11284","pijpaarde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1953-15","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-B-80","gips",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-652","perenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1973-680-A","rips","ripslint","zijde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18838","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16445-A","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-816-2","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-3208","palmhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-2653","palmhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-2497","eikenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-13045","brons","metaal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-AM-52-7","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-2003","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1960-3-B","ivoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-15400","keramiek","glazuur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1959-4","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1955-17-B","brons","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-17234","stucwerk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-3091-A","zilver","ivoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1970-37-A","ivoor","palmhout","ebbenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-3893","ivoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1966-25","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11957-B","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-10215","lood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-2509","lindehout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1708-1","pijpaarde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16943-B","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1963-70","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1972-134","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-8172","gips",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1979-228-B","goudbrokaat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-671","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-1606","marmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-2649","palmhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18797-A","klei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-621","walrustand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11882-B","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1967-18-B","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-3182","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1968-262-B","glazuur","email","goud","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1985-85-B","metaal","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1977","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1989","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-9380","lindehout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-10891","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18789-B","klei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-15527-A","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-8530-1","pijpaarde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1966-37","pijpaarde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-AM-52-3","terracotta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11937","stucwerk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1966-3","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-18-A","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16930-A","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11919","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-KOG-1983","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1968-239-3","porselein","glazuur","email","goud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-18779","klei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1973-678","zijde","git",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-9166","ijzer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK-RBK-16329-B","glazuur","email","goud","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
